"lon","lat","Class"
-121.705,48.2688,"B"
-122.0874,47.0945,"B"
-122.015,46.10444,"B"
-121.6594,47.1608,"B"
-121.725,47.41,"B"
-120.2758,47.19944,"B"
-122.1283,46.10861,"B"
-118.0519,46.0675,"B"
-121.0777,47.2842,"B"
-121.2764,46.82167,"B"
-121.1544,47.7117,"B"
-123.1583,47.2641,"B"
-121.8,46.1333,"B"
-121.6667,45.9667,"B"
-122.4275,46.5347,"B"
-121.9697,47.85556,"B"
-122.8241,48.09725,"B"
-118.9844,48.40611,"B"
-117.6454,47.981,"B"
-121.0638,46.621,"B"
-121.7064,46.08515,"B"
-121.7944,46.1036,"B"
-121.8078,48.2775,"B"
-121.6278,48.72917,"B"
-122.0375,47.40667,"B"
-122.82,46.37,"B"
-122.0252,46.5256,"B"
-121.1008,47.3991,"B"
-120.319,47.4822,"B"
-121.9191,46.0969,"B"
-120.718,47.8323,"B"
-118.9505,47.9093,"B"
-122.2864,47.0586,"B"
-121.1692,45.88039,"B"
-124.5301,47.9477,"B"
-121.3676,47.8901,"B"
-121.9192,46.21583,"B"
-119.7023,48.9138,"B"
-123.8979,47.4645,"B"
-121.6967,48.9058,"B"
-121.5497,47.0228,"B"
-121.6606,46.7225,"B"
-123.1208,47.5958,"B"
-122.2738,46.79955,"B"
-123.4898,47.2293,"B"
-121.8864,45.723,"B"
-122.885,47.23194,"B"
-121.4454,47.46312,"B"
-122.8531,47.9237,"B"
-122.6916,48.247,"B"
-121.5633,47.40245,"B"
-122.0262,48.21095,"B"
-121.4044,47.33515,"B"
-121.8943,47.16145,"B"
-123.7108,48.08025,"B"
-121.6669,46.01665,"B"
-122.3416,46.44165,"B"
-123.3958,47.2055,"B"
-121.7512,46.0803,"B"
-122.2985,46.951,"B"
-121.7812,47.4352,"B"
-123.8647,46.988,"B"
-123.7349,48.1368,"B"
-122.0247,48.9294,"B"
-121.7476,46.0189,"B"
-122.1301,46.3751,"B"
-122.2196,48.78336,"B"
-124.3324,47.5532,"B"
-123.2383,46.8434,"B"
-117.2833,48.79056,"B"
-120.2238,47.2637,"B"
-120.715,47.775,"B"
-121.3603,46.74778,"B"
-122.5926,47.0849,"B"
-123.9364,47.86028,"B"
-122.195,47.275,"B"
-121.1544,47.71167,"B"
-122.1761,45.4549,"B"
-124.1736,46.92694,"B"
-122.0297,46.75861,"B"
-121.9313,46.09035,"B"
-123.8796,47.86697,"B"
-123.8358,46.93755,"B"
-121.1958,47.79222,"B"
-121.3685,48.66175,"B"
-120.7426,47.74435,"B"
-122.3291,46.13795,"B"
-120.1611,48.45809,"B"
-117.3672,48.86479,"B"
-122.535,47.7504,"B"
-123.582,47.969,"B"
-121.5775,46.14853,"B"
-123.2008,47.3978,"B"
-119.0802,48.71545,"B"
-121.5777,48.22336,"B"
-119.7595,48.3912,"B"
-123.1976,47.396,"B"
-119.5423,48.94655,"B"
-120.1611,48.45809,"B"
-121.4844,47.1144,"B"
-122.9316,46.50511,"B"
-119.187,48.32956,"B"
-122.105,47.6597,"B"
-121.8221,46.74551,"B"
-122.6893,46.94445,"B"
-122.0467,46.74621,"B"
-122.1931,46.11887,"B"
-121.8738,46.40153,"B"
-121.45,47.09685,"B"
-121.6738,47.86405,"B"
-122.5377,47.74225,"B"
-121.905,48.105,"B"
-121.5354,47.55477,"B"
-122.9539,48.03632,"B"
-121.9677,48.11509,"B"
-123.6886,46.35099,"B"
-122.8665,47.28435,"B"
-123.2349,46.63153,"B"
-123.9878,47.2331,"B"
-122.2484,47.1787,"B"
-122.0303,46.39019,"B"
-121.9563,47.00008,"B"
-121.936,46.48441,"B"
-122.3574,46.878,"B"
-121.6321,46.99857,"B"
-121.718,45.9216,"B"
-123.0533,47.71782,"B"
-122.5089,48.17107,"B"
-118.5905,48.51673,"B"
-121.851,48.13025,"B"
-122.6361,46.51479,"B"
-121.2957,46.52485,"B"
-118.5545,48.7844,"B"
-118.4102,48.95876,"B"
-121.4008,47.97205,"B"
-124.0273,46.31401,"B"
-121.7576,45.96578,"B"
-122.5572,46.38448,"B"
-122.0571,46.81398,"B"
-122.5319,46.49406,"B"
-122.8722,46.50105,"B"
-122.0566,46.75225,"B"
-122.6997,46.98578,"B"
-123.2259,47.46872,"B"
-122.2842,46.55354,"B"
-121.921,45.83632,"B"
-123.0235,46.50835,"B"
-123.1267,47.29435,"B"
-123.2005,47.41995,"B"
-123.7095,46.82742,"B"
-123.5436,47.94485,"B"
-122.0053,47.47952,"B"
-124.2306,47.2838,"B"
-122.7043,46.86044,"B"
-122.2322,48.0538,"B"
-118.4379,48.60844,"B"
-121.6692,47.90079,"B"
-122.6317,46.97441,"B"
-123.4013,46.71103,"B"
-122.6028,47.147,"B"
-121.6014,46.68102,"B"
-122.5308,46.59632,"B"
-91.87774,45.5258,"B"
-88.12464,45.43522,"B"
-90.1687,43.06171,"B"
-92.30575,46.05229,"B"
-89.8741,45.7264,"B"
-92.683,45.776,"B"
-88.1255,43.1575,"B"
-89.66195,46.0484,"B"
-90.46,45.94,"B"
-89.7384,45.9555,"B"
-91.1713,46.6425,"B"
-90.7167,44.4723,"B"
-88.3245,43.251,"B"
-90.90444,46.59847,"B"
-87.49564,44.69867,"B"
-91.10812,46.25961,"B"
-88.5233,45.02176,"B"
-89.18135,43.8708,"B"
-88.38782,45.95359,"B"
-87.63705,45.05592,"B"
-79.32608,39.06881,"B"
-81,38,"B"
-82.52633,38.38096,"B"
-81.60155,37.46292,"B"
-80.51534,38.27832,"B"
-82.07358,38.46118,"B"
-82.25949,38.5464,"B"
-79.33517,38.90203,"B"
-81.14714,37.80531,"B"
-82.0849,38.8448,"B"
-79.7802,38.7084,"B"
-79.5653,38.6934,"B"
-79.3999,38.8554,"B"
-80.17528,38.10833,"B"
-81.14833,39.61958,"B"
-80.5621,39.6723,"B"
-80.19044,38.10785,"B"
-79.52835,38.7016,"B"
-79.98335,39.05,"B"
-80.985,39.51,"B"
-81.5784,38.8317,"B"
-80.17294,38.20065,"B"
-81.0321,38.7365,"B"
-79.9442,39.6716,"B"
-82.0029,37.75415,"B"
-79.665,39.9433,"B"
-79.95695,38.8762,"B"
-80.429,38.312,"B"
-81.1447,37.6665,"B"
-79.98,38.55,"B"
-79.495,38.788,"B"
-80.915,39.355,"B"
-81.8,37.515,"B"
-82.4438,38.3248,"B"
-79.18524,38.57502,"B"
-109.6429,44.49817,"B"
-110.5979,42.4829,"B"
-110.9967,42.4914,"B"
-104.1665,44.4165,"B"
-86.17965,33.94175,"C"
-86.68,34.1288,"C"
-92.33472,33.1075,"C"
-117.1564,32.71528,"C"
-84.5422,33.4996,"C"
-89.3595,37.745,"C"
-89.0111,37.846,"C"
-88.9094,38.4975,"C"
-89.918,38.809,"C"
-111.9744,47.17833,"C"
-114.0906,47.03222,"C"
-105.8642,48.03278,"C"
-94.89986,31.87791,"C"
-94.96611,31.22333,"C"
-121.0415,47.47745,"C"
-124.2933,47.57778,"C"
-122.0456,47.5103,"C"
-91.33662,43.98694,"C"
